,ID,ID2,GEOGRAPHY,EST_T,EST_T_OWNER_OCCUPIED,EST_T_RENTER_OCCUPIED,PCT_EST_T_OWNER_OCCUPIED,PCT_EST_T_RENTER_OCCUPIED
3217,1500000US131319503003,131319503003,"Block Group 3, Census Tract 9503, Grady County, Georgia",643,209,434,32.5038880249,67.4961119751
3218,1500000US131319503004,131319503004,"Block Group 4, Census Tract 9503, Grady County, Georgia",865,357,508,41.2716763006,58.7283236994
3219,1500000US131319504001,131319504001,"Block Group 1, Census Tract 9504, Grady County, Georgia",2412,1426,986,59.1210613599,40.8789386401
3220,1500000US131319504002,131319504002,"Block Group 2, Census Tract 9504, Grady County, Georgia",1774,978,796,55.1296505073,44.8703494927
3221,1500000US131319504003,131319504003,"Block Group 3, Census Tract 9504, Grady County, Georgia",1700,511,1189,30.0588235294,69.9411764706
3222,1500000US131319504004,131319504004,"Block Group 4, Census Tract 9504, Grady County, Georgia",673,0,673,0.0,100.0
3223,1500000US131319505001,131319505001,"Block Group 1, Census Tract 9505, Grady County, Georgia",2680,1463,1217,54.5895522388,45.4104477612
3224,1500000US131319505002,131319505002,"Block Group 2, Census Tract 9505, Grady County, Georgia",1215,437,778,35.9670781893,64.0329218107
3225,1500000US131319505003,131319505003,"Block Group 3, Census Tract 9505, Grady County, Georgia",1573,815,758,51.8118245391,48.1881754609
3226,1500000US131319505004,131319505004,"Block Group 4, Census Tract 9505, Grady County, Georgia",1439,536,903,37.2480889507,62.7519110493
3227,1500000US131319506001,131319506001,"Block Group 1, Census Tract 9506, Grady County, Georgia",2324,1707,617,73.4509466437,26.5490533563
3228,1500000US131339501001,131339501001,"Block Group 1, Census Tract 9501, Greene County, Georgia",1154,1096,58,94.9740034662,5.0259965338
3229,1500000US131339501002,131339501002,"Block Group 2, Census Tract 9501, Greene County, Georgia",1069,636,433,59.4948550047,40.5051449953
3230,1500000US131339502001,131339502001,"Block Group 1, Census Tract 9502, Greene County, Georgia",715,363,352,50.7692307692,49.2307692308
3231,1500000US131339502002,131339502002,"Block Group 2, Census Tract 9502, Greene County, Georgia",795,565,230,71.0691823899,28.9308176101
3232,1500000US131339502003,131339502003,"Block Group 3, Census Tract 9502, Greene County, Georgia",583,353,230,60.5488850772,39.4511149228
3233,1500000US131339503011,131339503011,"Block Group 1, Census Tract 9503.01, Greene County, Georgia",849,838,11,98.7043580683,1.29564193168
3234,1500000US131339503012,131339503012,"Block Group 2, Census Tract 9503.01, Greene County, Georgia",718,703,15,97.9108635097,2.08913649025
3235,1500000US131339503013,131339503013,"Block Group 3, Census Tract 9503.01, Greene County, Georgia",472,381,91,80.7203389831,19.2796610169
3236,1500000US131339503014,131339503014,"Block Group 4, Census Tract 9503.01, Greene County, Georgia",371,364,7,98.1132075472,1.88679245283
3237,1500000US131339503021,131339503021,"Block Group 1, Census Tract 9503.02, Greene County, Georgia",1771,1442,329,81.4229249012,18.5770750988
3238,1500000US131339503022,131339503022,"Block Group 2, Census Tract 9503.02, Greene County, Georgia",755,714,41,94.5695364238,5.43046357616
3239,1500000US131339503031,131339503031,"Block Group 1, Census Tract 9503.03, Greene County, Georgia",800,582,218,72.75,27.25
3240,1500000US131339503032,131339503032,"Block Group 2, Census Tract 9503.03, Greene County, Georgia",1342,373,969,27.7943368107,72.2056631893
3241,1500000US131339503033,131339503033,"Block Group 3, Census Tract 9503.03, Greene County, Georgia",1487,475,1012,31.9435104237,68.0564895763
3242,1500000US131339503034,131339503034,"Block Group 4, Census Tract 9503.03, Greene County, Georgia",237,85,152,35.864978903,64.135021097
3243,1500000US131339503035,131339503035,"Block Group 5, Census Tract 9503.03, Greene County, Georgia",278,99,179,35.6115107914,64.3884892086
3244,1500000US131339504001,131339504001,"Block Group 1, Census Tract 9504, Greene County, Georgia",1325,943,382,71.1698113208,28.8301886792
3245,1500000US131339505001,131339505001,"Block Group 1, Census Tract 9505, Greene County, Georgia",637,615,22,96.546310832,3.45368916797
3246,1500000US131339505002,131339505002,"Block Group 2, Census Tract 9505, Greene County, Georgia",763,588,175,77.0642201835,22.9357798165
3247,1500000US131350501031,131350501031,"Block Group 1, Census Tract 501.03, Gwinnett County, Georgia",4562,4088,474,89.6098202543,10.3901797457
3248,1500000US131350501032,131350501032,"Block Group 2, Census Tract 501.03, Gwinnett County, Georgia",1455,790,665,54.295532646,45.704467354
3249,1500000US131350501033,131350501033,"Block Group 3, Census Tract 501.03, Gwinnett County, Georgia",4397,3131,1266,71.2076415738,28.7923584262
3250,1500000US131350501051,131350501051,"Block Group 1, Census Tract 501.05, Gwinnett County, Georgia",571,220,351,38.5288966725,61.4711033275
3251,1500000US131350501052,131350501052,"Block Group 2, Census Tract 501.05, Gwinnett County, Georgia",1320,686,634,51.9696969697,48.0303030303
3252,1500000US131350501053,131350501053,"Block Group 3, Census Tract 501.05, Gwinnett County, Georgia",1934,869,1065,44.9327817994,55.0672182006
3253,1500000US131350501061,131350501061,"Block Group 1, Census Tract 501.06, Gwinnett County, Georgia",5086,3572,1514,70.2320094377,29.7679905623
3254,1500000US131350501062,131350501062,"Block Group 2, Census Tract 501.06, Gwinnett County, Georgia",1644,1351,293,82.1776155718,17.8223844282
3255,1500000US131350501063,131350501063,"Block Group 3, Census Tract 501.06, Gwinnett County, Georgia",2149,1781,368,82.8757561657,17.1242438343
3256,1500000US131350501064,131350501064,"Block Group 4, Census Tract 501.06, Gwinnett County, Georgia",2543,492,2051,19.3472276838,80.6527723162
3257,1500000US131350501071,131350501071,"Block Group 1, Census Tract 501.07, Gwinnett County, Georgia",7312,6503,809,88.9359956236,11.0640043764
3258,1500000US131350501081,131350501081,"Block Group 1, Census Tract 501.08, Gwinnett County, Georgia",6628,6541,87,98.6873868437,1.31261315631
3259,1500000US131350501082,131350501082,"Block Group 2, Census Tract 501.08, Gwinnett County, Georgia",3007,2629,378,87.4293315597,12.5706684403
3260,1500000US131350501091,131350501091,"Block Group 1, Census Tract 501.09, Gwinnett County, Georgia",2960,2557,403,86.3851351351,13.6148648649
3261,1500000US131350501092,131350501092,"Block Group 2, Census Tract 501.09, Gwinnett County, Georgia",4911,2881,2030,58.6642231725,41.3357768275
3262,1500000US131350502051,131350502051,"Block Group 1, Census Tract 502.05, Gwinnett County, Georgia",2535,1633,902,64.4181459566,35.5818540434
3263,1500000US131350502052,131350502052,"Block Group 2, Census Tract 502.05, Gwinnett County, Georgia",1724,278,1446,16.1252900232,83.8747099768
3264,1500000US131350502081,131350502081,"Block Group 1, Census Tract 502.08, Gwinnett County, Georgia",3294,2194,1100,66.6059502125,33.3940497875
3265,1500000US131350502082,131350502082,"Block Group 2, Census Tract 502.08, Gwinnett County, Georgia",3277,1559,1718,47.5740006103,52.4259993897
3266,1500000US131350502091,131350502091,"Block Group 1, Census Tract 502.09, Gwinnett County, Georgia",4434,1688,2746,38.0694632386,61.9305367614
3267,1500000US131350502092,131350502092,"Block Group 2, Census Tract 502.09, Gwinnett County, Georgia",2737,468,2269,17.0990135185,82.9009864815
3268,1500000US131350502093,131350502093,"Block Group 3, Census Tract 502.09, Gwinnett County, Georgia",2858,2578,280,90.2029391183,9.79706088174
3269,1500000US131350502101,131350502101,"Block Group 1, Census Tract 502.10, Gwinnett County, Georgia",3024,1987,1037,65.7076719577,34.2923280423
3270,1500000US131350502102,131350502102,"Block Group 2, Census Tract 502.10, Gwinnett County, Georgia",3881,1591,2290,40.9945890234,59.0054109766
3271,1500000US131350502111,131350502111,"Block Group 1, Census Tract 502.11, Gwinnett County, Georgia",1351,26,1325,1.9245003701,98.0754996299
3272,1500000US131350502112,131350502112,"Block Group 2, Census Tract 502.11, Gwinnett County, Georgia",1087,7,1080,0.64397424103,99.356025759
3273,1500000US131350502113,131350502113,"Block Group 3, Census Tract 502.11, Gwinnett County, Georgia",2814,1389,1425,49.3603411514,50.6396588486
3274,1500000US131350502121,131350502121,"Block Group 1, Census Tract 502.12, Gwinnett County, Georgia",3116,3042,74,97.6251604621,2.37483953787
3275,1500000US131350502122,131350502122,"Block Group 2, Census Tract 502.12, Gwinnett County, Georgia",2652,2313,339,87.2171945701,12.7828054299
3276,1500000US131350502123,131350502123,"Block Group 3, Census Tract 502.12, Gwinnett County, Georgia",6965,6652,313,95.5061019383,4.49389806174
3277,1500000US131350502131,131350502131,"Block Group 1, Census Tract 502.13, Gwinnett County, Georgia",5111,4008,1103,78.4190960673,21.5809039327
3278,1500000US131350502132,131350502132,"Block Group 2, Census Tract 502.13, Gwinnett County, Georgia",7897,6940,957,87.8814739775,12.1185260225
3279,1500000US131350502141,131350502141,"Block Group 1, Census Tract 502.14, Gwinnett County, Georgia",2210,1861,349,84.2081447964,15.7918552036
3280,1500000US131350502142,131350502142,"Block Group 2, Census Tract 502.14, Gwinnett County, Georgia",4908,2805,2103,57.1515892421,42.8484107579
3281,1500000US131350502143,131350502143,"Block Group 3, Census Tract 502.14, Gwinnett County, Georgia",1637,1637,0,100.0,0.0
3282,1500000US131350502151,131350502151,"Block Group 1, Census Tract 502.15, Gwinnett County, Georgia",3363,695,2668,20.6660719596,79.3339280404
3283,1500000US131350502161,131350502161,"Block Group 1, Census Tract 502.16, Gwinnett County, Georgia",2471,1560,911,63.132335087,36.867664913
3284,1500000US131350502162,131350502162,"Block Group 2, Census Tract 502.16, Gwinnett County, Georgia",2795,2761,34,98.7835420394,1.21645796064
3285,1500000US131350502163,131350502163,"Block Group 3, Census Tract 502.16, Gwinnett County, Georgia",3758,2812,946,74.8270356573,25.1729643427
