,ID,ID2,GEOGRAPHY,EST_T,EST_T_NOT_HISPANIC_OR_LATINO,EST_T_HISPANIC_OR_LATINO,PCT_Latino
2829,1500000US131210097003,131210097003,"Block Group 3, Census Tract 97, Fulton County, Georgia",1896,1831,65,3.42827004219
2830,1500000US131210098011,131210098011,"Block Group 1, Census Tract 98.01, Fulton County, Georgia",1826,1826,0,0.0
2831,1500000US131210098012,131210098012,"Block Group 2, Census Tract 98.01, Fulton County, Georgia",1692,1681,11,0.65011820331
2832,1500000US131210098013,131210098013,"Block Group 3, Census Tract 98.01, Fulton County, Georgia",1375,1345,30,2.18181818182
2833,1500000US131210098021,131210098021,"Block Group 1, Census Tract 98.02, Fulton County, Georgia",1774,1718,56,3.15670800451
2834,1500000US131210098022,131210098022,"Block Group 2, Census Tract 98.02, Fulton County, Georgia",2710,2638,72,2.65682656827
2835,1500000US131210099001,131210099001,"Block Group 1, Census Tract 99, Fulton County, Georgia",1579,1509,70,4.43318556048
2836,1500000US131210099002,131210099002,"Block Group 2, Census Tract 99, Fulton County, Georgia",1190,1190,0,0.0
2837,1500000US131210099003,131210099003,"Block Group 3, Census Tract 99, Fulton County, Georgia",1330,1330,0,0.0
2838,1500000US131210099004,131210099004,"Block Group 4, Census Tract 99, Fulton County, Georgia",669,669,0,0.0
2839,1500000US131210100011,131210100011,"Block Group 1, Census Tract 100.01, Fulton County, Georgia",1482,1468,14,0.944669365722
2840,1500000US131210100012,131210100012,"Block Group 2, Census Tract 100.01, Fulton County, Georgia",1076,1032,44,4.08921933086
2841,1500000US131210100013,131210100013,"Block Group 3, Census Tract 100.01, Fulton County, Georgia",718,718,0,0.0
2842,1500000US131210100014,131210100014,"Block Group 4, Census Tract 100.01, Fulton County, Georgia",1228,1204,24,1.95439739414
2843,1500000US131210100021,131210100021,"Block Group 1, Census Tract 100.02, Fulton County, Georgia",1474,1474,0,0.0
2844,1500000US131210100022,131210100022,"Block Group 2, Census Tract 100.02, Fulton County, Georgia",2041,2041,0,0.0
2845,1500000US131210100023,131210100023,"Block Group 3, Census Tract 100.02, Fulton County, Georgia",3894,3581,313,8.03800719055
2846,1500000US131210101061,131210101061,"Block Group 1, Census Tract 101.06, Fulton County, Georgia",2099,1989,110,5.2405907575
2847,1500000US131210101062,131210101062,"Block Group 2, Census Tract 101.06, Fulton County, Georgia",881,842,39,4.4267877412
2848,1500000US131210101063,131210101063,"Block Group 3, Census Tract 101.06, Fulton County, Georgia",1087,1073,14,1.28794848206
2849,1500000US131210101071,131210101071,"Block Group 1, Census Tract 101.07, Fulton County, Georgia",912,908,4,0.438596491228
2850,1500000US131210101072,131210101072,"Block Group 2, Census Tract 101.07, Fulton County, Georgia",1035,1004,31,2.99516908213
2851,1500000US131210101081,131210101081,"Block Group 1, Census Tract 101.08, Fulton County, Georgia",1266,1253,13,1.02685624013
2852,1500000US131210101082,131210101082,"Block Group 2, Census Tract 101.08, Fulton County, Georgia",2333,2188,145,6.21517359623
2853,1500000US131210101101,131210101101,"Block Group 1, Census Tract 101.10, Fulton County, Georgia",2609,2597,12,0.459946339594
2854,1500000US131210101102,131210101102,"Block Group 2, Census Tract 101.10, Fulton County, Georgia",1118,994,124,11.091234347
2855,1500000US131210101103,131210101103,"Block Group 3, Census Tract 101.10, Fulton County, Georgia",1756,1479,277,15.7744874715
2856,1500000US131210101131,131210101131,"Block Group 1, Census Tract 101.13, Fulton County, Georgia",1749,1617,132,7.54716981132
2857,1500000US131210101132,131210101132,"Block Group 2, Census Tract 101.13, Fulton County, Georgia",3024,945,2079,68.75
2858,1500000US131210101133,131210101133,"Block Group 3, Census Tract 101.13, Fulton County, Georgia",1975,1340,635,32.1518987342
2859,1500000US131210101141,131210101141,"Block Group 1, Census Tract 101.14, Fulton County, Georgia",1953,1924,29,1.48489503328
2860,1500000US131210101142,131210101142,"Block Group 2, Census Tract 101.14, Fulton County, Georgia",2988,1609,1379,46.1512717537
2861,1500000US131210101143,131210101143,"Block Group 3, Census Tract 101.14, Fulton County, Georgia",2408,1971,437,18.1478405316
2862,1500000US131210101151,131210101151,"Block Group 1, Census Tract 101.15, Fulton County, Georgia",2342,2306,36,1.53714773698
2863,1500000US131210101171,131210101171,"Block Group 1, Census Tract 101.17, Fulton County, Georgia",2494,2121,373,14.955894146
2864,1500000US131210101172,131210101172,"Block Group 2, Census Tract 101.17, Fulton County, Georgia",838,771,67,7.99522673031
2865,1500000US131210101181,131210101181,"Block Group 1, Census Tract 101.18, Fulton County, Georgia",3083,2389,694,22.5105416802
2866,1500000US131210101182,131210101182,"Block Group 2, Census Tract 101.18, Fulton County, Georgia",974,767,207,21.2525667351
2867,1500000US131210101183,131210101183,"Block Group 3, Census Tract 101.18, Fulton County, Georgia",1377,1090,287,20.8424110385
2868,1500000US131210101191,131210101191,"Block Group 1, Census Tract 101.19, Fulton County, Georgia",1407,1287,120,8.52878464819
2869,1500000US131210101192,131210101192,"Block Group 2, Census Tract 101.19, Fulton County, Georgia",1999,1603,396,19.8099049525
2870,1500000US131210101193,131210101193,"Block Group 3, Census Tract 101.19, Fulton County, Georgia",1678,1431,247,14.7199046484
2871,1500000US131210101201,131210101201,"Block Group 1, Census Tract 101.20, Fulton County, Georgia",2302,2003,299,12.9887054735
2872,1500000US131210101211,131210101211,"Block Group 1, Census Tract 101.21, Fulton County, Georgia",2199,2159,40,1.81900864029
2873,1500000US131210101221,131210101221,"Block Group 1, Census Tract 101.22, Fulton County, Georgia",2320,2270,50,2.15517241379
2874,1500000US131210101222,131210101222,"Block Group 2, Census Tract 101.22, Fulton County, Georgia",1853,1776,77,4.15542363734
2875,1500000US131210101223,131210101223,"Block Group 3, Census Tract 101.22, Fulton County, Georgia",2096,2036,60,2.86259541985
2876,1500000US131210101231,131210101231,"Block Group 1, Census Tract 101.23, Fulton County, Georgia",2793,1703,1090,39.0261367705
2877,1500000US131210101232,131210101232,"Block Group 2, Census Tract 101.23, Fulton County, Georgia",1401,1068,333,23.7687366167
2878,1500000US131210101233,131210101233,"Block Group 3, Census Tract 101.23, Fulton County, Georgia",1704,1634,70,4.10798122066
2879,1500000US131210102041,131210102041,"Block Group 1, Census Tract 102.04, Fulton County, Georgia",1056,982,74,7.00757575758
2880,1500000US131210102042,131210102042,"Block Group 2, Census Tract 102.04, Fulton County, Georgia",1991,1972,19,0.95429432446
2881,1500000US131210102043,131210102043,"Block Group 3, Census Tract 102.04, Fulton County, Georgia",1242,1224,18,1.44927536232
2882,1500000US131210102044,131210102044,"Block Group 4, Census Tract 102.04, Fulton County, Georgia",607,607,0,0.0
2883,1500000US131210102051,131210102051,"Block Group 1, Census Tract 102.05, Fulton County, Georgia",938,897,41,4.3710021322
2884,1500000US131210102052,131210102052,"Block Group 2, Census Tract 102.05, Fulton County, Georgia",1057,1057,0,0.0
2885,1500000US131210102053,131210102053,"Block Group 3, Census Tract 102.05, Fulton County, Georgia",1933,1933,0,0.0
2886,1500000US131210102054,131210102054,"Block Group 4, Census Tract 102.05, Fulton County, Georgia",1050,1050,0,0.0
2887,1500000US131210102061,131210102061,"Block Group 1, Census Tract 102.06, Fulton County, Georgia",2365,2170,195,8.24524312896
2888,1500000US131210102062,131210102062,"Block Group 2, Census Tract 102.06, Fulton County, Georgia",1552,1531,21,1.35309278351
2889,1500000US131210102063,131210102063,"Block Group 3, Census Tract 102.06, Fulton County, Georgia",1343,1322,21,1.56366344006
2890,1500000US131210102081,131210102081,"Block Group 1, Census Tract 102.08, Fulton County, Georgia",1799,1722,77,4.28015564202
2891,1500000US131210102082,131210102082,"Block Group 2, Census Tract 102.08, Fulton County, Georgia",336,336,0,0.0
2892,1500000US131210102083,131210102083,"Block Group 3, Census Tract 102.08, Fulton County, Georgia",2058,2033,25,1.21477162293
2893,1500000US131210102091,131210102091,"Block Group 1, Census Tract 102.09, Fulton County, Georgia",1206,1022,184,15.2570480929
2894,1500000US131210102092,131210102092,"Block Group 2, Census Tract 102.09, Fulton County, Georgia",969,872,97,10.0103199174
2895,1500000US131210102093,131210102093,"Block Group 3, Census Tract 102.09, Fulton County, Georgia",3600,3159,441,12.25
2896,1500000US131210102101,131210102101,"Block Group 1, Census Tract 102.10, Fulton County, Georgia",1534,1446,88,5.73663624511
2897,1500000US131210102102,131210102102,"Block Group 2, Census Tract 102.10, Fulton County, Georgia",2304,2216,88,3.81944444444
2898,1500000US131210102103,131210102103,"Block Group 3, Census Tract 102.10, Fulton County, Georgia",1950,1913,37,1.89743589744
2899,1500000US131210102111,131210102111,"Block Group 1, Census Tract 102.11, Fulton County, Georgia",1227,1204,23,1.87449062755
2900,1500000US131210102112,131210102112,"Block Group 2, Census Tract 102.11, Fulton County, Georgia",2030,1778,252,12.4137931034
2901,1500000US131210102121,131210102121,"Block Group 1, Census Tract 102.12, Fulton County, Georgia",1999,715,1284,64.232116058
2902,1500000US131210102122,131210102122,"Block Group 2, Census Tract 102.12, Fulton County, Georgia",773,664,109,14.1009055627
2903,1500000US131210102123,131210102123,"Block Group 3, Census Tract 102.12, Fulton County, Georgia",2256,1861,395,17.5088652482
2904,1500000US131210103011,131210103011,"Block Group 1, Census Tract 103.01, Fulton County, Georgia",9800,9512,288,2.9387755102
2905,1500000US131210103012,131210103012,"Block Group 2, Census Tract 103.01, Fulton County, Georgia",6419,6419,0,0.0
2906,1500000US131210103031,131210103031,"Block Group 1, Census Tract 103.03, Fulton County, Georgia",3107,3107,0,0.0
2907,1500000US131210103032,131210103032,"Block Group 2, Census Tract 103.03, Fulton County, Georgia",6387,6340,47,0.7358697354
2908,1500000US131210103041,131210103041,"Block Group 1, Census Tract 103.04, Fulton County, Georgia",4897,4801,96,1.96038390852
2909,1500000US131210103042,131210103042,"Block Group 2, Census Tract 103.04, Fulton County, Georgia",10491,10270,221,2.10656753408
2910,1500000US131210104001,131210104001,"Block Group 1, Census Tract 104, Fulton County, Georgia",1756,1614,142,8.08656036446
2911,1500000US131210104002,131210104002,"Block Group 2, Census Tract 104, Fulton County, Georgia",1514,1284,230,15.1915455746
2912,1500000US131210104003,131210104003,"Block Group 3, Census Tract 104, Fulton County, Georgia",3896,3291,605,15.5287474333
2913,1500000US131210104004,131210104004,"Block Group 4, Census Tract 104, Fulton County, Georgia",1297,990,307,23.6700077101
2914,1500000US131210105071,131210105071,"Block Group 1, Census Tract 105.07, Fulton County, Georgia",3164,3164,0,0.0
2915,1500000US131210105072,131210105072,"Block Group 2, Census Tract 105.07, Fulton County, Georgia",1068,842,226,21.1610486891
2916,1500000US131210105073,131210105073,"Block Group 3, Census Tract 105.07, Fulton County, Georgia",2146,2108,38,1.77073625349
2917,1500000US131210105074,131210105074,"Block Group 4, Census Tract 105.07, Fulton County, Georgia",2021,2021,0,0.0
2918,1500000US131210105081,131210105081,"Block Group 1, Census Tract 105.08, Fulton County, Georgia",4009,3755,254,6.33574457471
2919,1500000US131210105101,131210105101,"Block Group 1, Census Tract 105.10, Fulton County, Georgia",3040,3040,0,0.0
2920,1500000US131210105102,131210105102,"Block Group 2, Census Tract 105.10, Fulton County, Georgia",1265,1265,0,0.0
2921,1500000US131210105103,131210105103,"Block Group 3, Census Tract 105.10, Fulton County, Georgia",9378,7538,1840,19.6203881425
2922,1500000US131210105104,131210105104,"Block Group 4, Census Tract 105.10, Fulton County, Georgia",2152,2152,0,0.0
2923,1500000US131210105111,131210105111,"Block Group 1, Census Tract 105.11, Fulton County, Georgia",1883,1883,0,0.0
2924,1500000US131210105112,131210105112,"Block Group 2, Census Tract 105.11, Fulton County, Georgia",5839,5823,16,0.274019523891
2925,1500000US131210105113,131210105113,"Block Group 3, Census Tract 105.11, Fulton County, Georgia",611,589,22,3.60065466448
2926,1500000US131210105121,131210105121,"Block Group 1, Census Tract 105.12, Fulton County, Georgia",3387,3353,34,1.0038382049
2927,1500000US131210105122,131210105122,"Block Group 2, Census Tract 105.12, Fulton County, Georgia",1042,1042,0,0.0
2928,1500000US131210105123,131210105123,"Block Group 3, Census Tract 105.12, Fulton County, Georgia",2220,2220,0,0.0
2929,1500000US131210105131,131210105131,"Block Group 1, Census Tract 105.13, Fulton County, Georgia",4628,4245,383,8.27571305099
2930,1500000US131210105132,131210105132,"Block Group 2, Census Tract 105.13, Fulton County, Georgia",3191,3086,105,3.29050454403
2931,1500000US131210105133,131210105133,"Block Group 3, Census Tract 105.13, Fulton County, Georgia",5218,4114,1104,21.1575316213
2932,1500000US131210105141,131210105141,"Block Group 1, Census Tract 105.14, Fulton County, Georgia",4227,3956,271,6.41116631181
2933,1500000US131210105142,131210105142,"Block Group 2, Census Tract 105.14, Fulton County, Georgia",4389,4321,68,1.54932786512
2934,1500000US131210105143,131210105143,"Block Group 3, Census Tract 105.14, Fulton County, Georgia",3189,2641,548,17.1840702415
2935,1500000US131210105151,131210105151,"Block Group 1, Census Tract 105.15, Fulton County, Georgia",4809,4692,117,2.4329382408
2936,1500000US131210105161,131210105161,"Block Group 1, Census Tract 105.16, Fulton County, Georgia",2719,2519,200,7.35564545789
2937,1500000US131210105162,131210105162,"Block Group 2, Census Tract 105.16, Fulton County, Georgia",3837,3573,264,6.8803752932
2938,1500000US131210105163,131210105163,"Block Group 3, Census Tract 105.16, Fulton County, Georgia",2377,2377,0,0.0
2939,1500000US131210106011,131210106011,"Block Group 1, Census Tract 106.01, Fulton County, Georgia",1242,1048,194,15.6199677939
2940,1500000US131210106012,131210106012,"Block Group 2, Census Tract 106.01, Fulton County, Georgia",1078,1078,0,0.0
2941,1500000US131210106013,131210106013,"Block Group 3, Census Tract 106.01, Fulton County, Georgia",486,486,0,0.0
2942,1500000US131210106014,131210106014,"Block Group 4, Census Tract 106.01, Fulton County, Georgia",781,773,8,1.02432778489
2943,1500000US131210106031,131210106031,"Block Group 1, Census Tract 106.03, Fulton County, Georgia",833,833,0,0.0
2944,1500000US131210106032,131210106032,"Block Group 2, Census Tract 106.03, Fulton County, Georgia",2224,2224,0,0.0
2945,1500000US131210106033,131210106033,"Block Group 3, Census Tract 106.03, Fulton County, Georgia",752,725,27,3.59042553191
2946,1500000US131210106041,131210106041,"Block Group 1, Census Tract 106.04, Fulton County, Georgia",639,639,0,0.0
2947,1500000US131210106042,131210106042,"Block Group 2, Census Tract 106.04, Fulton County, Georgia",223,144,79,35.4260089686
2948,1500000US131210106043,131210106043,"Block Group 3, Census Tract 106.04, Fulton County, Georgia",1901,1400,501,26.3545502367
2949,1500000US131210108001,131210108001,"Block Group 1, Census Tract 108, Fulton County, Georgia",537,313,224,41.7132216015
2950,1500000US131210108002,131210108002,"Block Group 2, Census Tract 108, Fulton County, Georgia",1007,986,21,2.08540218471
2951,1500000US131210108003,131210108003,"Block Group 3, Census Tract 108, Fulton County, Georgia",2013,1201,812,40.3378042722
2952,1500000US131210108004,131210108004,"Block Group 4, Census Tract 108, Fulton County, Georgia",1428,1236,192,13.4453781513
2953,1500000US131210108005,131210108005,"Block Group 5, Census Tract 108, Fulton County, Georgia",355,355,0,0.0
2954,1500000US131210108006,131210108006,"Block Group 6, Census Tract 108, Fulton County, Georgia",1309,949,360,27.5019098549
2955,1500000US131210110001,131210110001,"Block Group 1, Census Tract 110, Fulton County, Georgia",682,357,325,47.6539589443
2956,1500000US131210110002,131210110002,"Block Group 2, Census Tract 110, Fulton County, Georgia",1076,935,141,13.1040892193
2957,1500000US131210110003,131210110003,"Block Group 3, Census Tract 110, Fulton County, Georgia",931,931,0,0.0
