Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Not Hispanic or Latino,Margin of Error; Total: - Not Hispanic or Latino,Estimate; Total: - Hispanic or Latino,Margin of Error; Total: - Hispanic or Latino
1500000US131150004003,131150004003,"Block Group 3, Census Tract 4, Floyd County, Georgia",1312,455,1312,455,0,13
1500000US131150004004,131150004004,"Block Group 4, Census Tract 4, Floyd County, Georgia",2178,755,1708,663,470,426
1500000US131150005001,131150005001,"Block Group 1, Census Tract 5, Floyd County, Georgia",758,216,758,216,0,13
1500000US131150005002,131150005002,"Block Group 2, Census Tract 5, Floyd County, Georgia",2007,552,1351,448,656,346
1500000US131150005003,131150005003,"Block Group 3, Census Tract 5, Floyd County, Georgia",1403,500,582,268,821,430
1500000US131150006001,131150006001,"Block Group 1, Census Tract 6, Floyd County, Georgia",1347,444,1237,413,110,114
1500000US131150006002,131150006002,"Block Group 2, Census Tract 6, Floyd County, Georgia",2306,385,2274,384,32,21
1500000US131150006003,131150006003,"Block Group 3, Census Tract 6, Floyd County, Georgia",1473,407,1396,384,77,116
1500000US131150007001,131150007001,"Block Group 1, Census Tract 7, Floyd County, Georgia",2111,385,2078,375,33,40
1500000US131150007002,131150007002,"Block Group 2, Census Tract 7, Floyd County, Georgia",2626,400,2615,401,11,19
1500000US131150008001,131150008001,"Block Group 1, Census Tract 8, Floyd County, Georgia",2358,371,2358,371,0,13
1500000US131150008002,131150008002,"Block Group 2, Census Tract 8, Floyd County, Georgia",2482,365,2473,362,9,19
1500000US131150009001,131150009001,"Block Group 1, Census Tract 9, Floyd County, Georgia",2505,322,2494,330,11,18
1500000US131150011001,131150011001,"Block Group 1, Census Tract 11, Floyd County, Georgia",1441,373,862,221,579,305
1500000US131150011002,131150011002,"Block Group 2, Census Tract 11, Floyd County, Georgia",779,141,779,141,0,13
1500000US131150011003,131150011003,"Block Group 3, Census Tract 11, Floyd County, Georgia",521,159,514,159,7,14
1500000US131150012001,131150012001,"Block Group 1, Census Tract 12, Floyd County, Georgia",893,331,448,149,445,338
1500000US131150012002,131150012002,"Block Group 2, Census Tract 12, Floyd County, Georgia",1909,443,1457,363,452,311
1500000US131150012003,131150012003,"Block Group 3, Census Tract 12, Floyd County, Georgia",1583,469,990,300,593,383
1500000US131150013001,131150013001,"Block Group 1, Census Tract 13, Floyd County, Georgia",2198,547,1488,362,710,564
1500000US131150013002,131150013002,"Block Group 2, Census Tract 13, Floyd County, Georgia",1897,622,1673,566,224,332
1500000US131150013003,131150013003,"Block Group 3, Census Tract 13, Floyd County, Georgia",1970,478,1599,450,371,255
1500000US131150014001,131150014001,"Block Group 1, Census Tract 14, Floyd County, Georgia",1927,644,1749,659,178,270
1500000US131150014002,131150014002,"Block Group 2, Census Tract 14, Floyd County, Georgia",2858,636,2858,636,0,13
1500000US131150014003,131150014003,"Block Group 3, Census Tract 14, Floyd County, Georgia",1871,484,1759,529,112,182
1500000US131150016001,131150016001,"Block Group 1, Census Tract 16, Floyd County, Georgia",1217,266,1159,252,58,93
1500000US131150016002,131150016002,"Block Group 2, Census Tract 16, Floyd County, Georgia",936,287,611,242,325,205
1500000US131150016003,131150016003,"Block Group 3, Census Tract 16, Floyd County, Georgia",1314,291,1276,280,38,95
1500000US131150017011,131150017011,"Block Group 1, Census Tract 17.01, Floyd County, Georgia",2586,625,2586,625,0,13
1500000US131150017012,131150017012,"Block Group 2, Census Tract 17.01, Floyd County, Georgia",2457,420,2352,428,105,124
1500000US131150017013,131150017013,"Block Group 3, Census Tract 17.01, Floyd County, Georgia",1341,355,1335,355,6,6
1500000US131150017021,131150017021,"Block Group 1, Census Tract 17.02, Floyd County, Georgia",1663,469,1663,469,0,13
1500000US131150017022,131150017022,"Block Group 2, Census Tract 17.02, Floyd County, Georgia",2440,584,2385,603,55,59
1500000US131150017023,131150017023,"Block Group 3, Census Tract 17.02, Floyd County, Georgia",1361,389,1310,389,51,82
1500000US131150017024,131150017024,"Block Group 4, Census Tract 17.02, Floyd County, Georgia",1023,416,1023,416,0,13
1500000US131150018001,131150018001,"Block Group 1, Census Tract 18, Floyd County, Georgia",1708,402,1660,397,48,62
1500000US131150018002,131150018002,"Block Group 2, Census Tract 18, Floyd County, Georgia",685,263,639,260,46,66
1500000US131150018003,131150018003,"Block Group 3, Census Tract 18, Floyd County, Georgia",2115,426,1976,415,139,172
1500000US131150020001,131150020001,"Block Group 1, Census Tract 20, Floyd County, Georgia",1764,259,1759,258,5,8
1500000US131150020002,131150020002,"Block Group 2, Census Tract 20, Floyd County, Georgia",1357,222,1357,222,0,13
1500000US131150020003,131150020003,"Block Group 3, Census Tract 20, Floyd County, Georgia",1003,224,1003,224,0,13
1500000US131150021001,131150021001,"Block Group 1, Census Tract 21, Floyd County, Georgia",1633,323,1633,323,0,13
1500000US131150021002,131150021002,"Block Group 2, Census Tract 21, Floyd County, Georgia",1665,453,1398,474,267,246
1500000US131150021003,131150021003,"Block Group 3, Census Tract 21, Floyd County, Georgia",1255,381,913,303,342,280
1500000US131171301011,131171301011,"Block Group 1, Census Tract 1301.01, Forsyth County, Georgia",2704,361,2594,384,110,124
1500000US131171301012,131171301012,"Block Group 2, Census Tract 1301.01, Forsyth County, Georgia",1393,430,1221,342,172,262
1500000US131171301021,131171301021,"Block Group 1, Census Tract 1301.02, Forsyth County, Georgia",2728,270,2719,271,9,13
1500000US131171301031,131171301031,"Block Group 1, Census Tract 1301.03, Forsyth County, Georgia",1439,440,1229,368,210,212
1500000US131171301032,131171301032,"Block Group 2, Census Tract 1301.03, Forsyth County, Georgia",1218,342,1218,342,0,13
1500000US131171301033,131171301033,"Block Group 3, Census Tract 1301.03, Forsyth County, Georgia",918,279,918,279,0,13
1500000US131171301041,131171301041,"Block Group 1, Census Tract 1301.04, Forsyth County, Georgia",1543,315,1511,310,32,52
1500000US131171301042,131171301042,"Block Group 2, Census Tract 1301.04, Forsyth County, Georgia",1512,339,1512,339,0,13
1500000US131171301043,131171301043,"Block Group 3, Census Tract 1301.04, Forsyth County, Georgia",915,261,880,229,35,50
1500000US131171301051,131171301051,"Block Group 1, Census Tract 1301.05, Forsyth County, Georgia",2571,374,2096,262,475,312
1500000US131171302011,131171302011,"Block Group 1, Census Tract 1302.01, Forsyth County, Georgia",1602,371,1596,374,6,12
1500000US131171302012,131171302012,"Block Group 2, Census Tract 1302.01, Forsyth County, Georgia",1642,445,1590,458,52,63
1500000US131171302013,131171302013,"Block Group 3, Census Tract 1302.01, Forsyth County, Georgia",1565,384,1449,375,116,135
1500000US131171302021,131171302021,"Block Group 1, Census Tract 1302.02, Forsyth County, Georgia",1380,304,1322,321,58,74
1500000US131171302022,131171302022,"Block Group 2, Census Tract 1302.02, Forsyth County, Georgia",673,211,673,211,0,13
1500000US131171302023,131171302023,"Block Group 3, Census Tract 1302.02, Forsyth County, Georgia",1794,476,1755,461,39,69
1500000US131171302031,131171302031,"Block Group 1, Census Tract 1302.03, Forsyth County, Georgia",2835,660,2397,497,438,511
1500000US131171302032,131171302032,"Block Group 2, Census Tract 1302.03, Forsyth County, Georgia",2657,429,2478,429,179,149
1500000US131171302041,131171302041,"Block Group 1, Census Tract 1302.04, Forsyth County, Georgia",2293,516,2154,486,139,181
1500000US131171302042,131171302042,"Block Group 2, Census Tract 1302.04, Forsyth County, Georgia",1988,437,1637,367,351,281
1500000US131171302051,131171302051,"Block Group 1, Census Tract 1302.05, Forsyth County, Georgia",1467,446,1065,382,402,276
1500000US131171302052,131171302052,"Block Group 2, Census Tract 1302.05, Forsyth County, Georgia",509,160,495,158,14,23
1500000US131171302053,131171302053,"Block Group 3, Census Tract 1302.05, Forsyth County, Georgia",556,291,395,115,161,262
1500000US131171303011,131171303011,"Block Group 1, Census Tract 1303.01, Forsyth County, Georgia",1993,405,1899,399,94,104
1500000US131171303012,131171303012,"Block Group 2, Census Tract 1303.01, Forsyth County, Georgia",3721,580,3237,472,484,488
1500000US131171303021,131171303021,"Block Group 1, Census Tract 1303.02, Forsyth County, Georgia",1101,356,1047,351,54,89
1500000US131171303022,131171303022,"Block Group 2, Census Tract 1303.02, Forsyth County, Georgia",2179,589,2088,600,91,100
1500000US131171303023,131171303023,"Block Group 3, Census Tract 1303.02, Forsyth County, Georgia",2270,459,2197,424,73,73
1500000US131171303031,131171303031,"Block Group 1, Census Tract 1303.03, Forsyth County, Georgia",2773,778,2092,430,681,657
1500000US131171303032,131171303032,"Block Group 2, Census Tract 1303.03, Forsyth County, Georgia",1413,328,1413,328,0,13
1500000US131171303041,131171303041,"Block Group 1, Census Tract 1303.04, Forsyth County, Georgia",1864,495,1852,494,12,18
1500000US131171303042,131171303042,"Block Group 2, Census Tract 1303.04, Forsyth County, Georgia",2657,411,1990,329,667,315
1500000US131171303051,131171303051,"Block Group 1, Census Tract 1303.05, Forsyth County, Georgia",905,281,830,243,75,118
1500000US131171303052,131171303052,"Block Group 2, Census Tract 1303.05, Forsyth County, Georgia",3095,567,2768,525,327,311
1500000US131171303053,131171303053,"Block Group 3, Census Tract 1303.05, Forsyth County, Georgia",1679,296,1632,298,47,61
1500000US131171303061,131171303061,"Block Group 1, Census Tract 1303.06, Forsyth County, Georgia",2798,509,2751,507,47,61
1500000US131171303062,131171303062,"Block Group 2, Census Tract 1303.06, Forsyth County, Georgia",1812,307,1721,302,91,83
1500000US131171303071,131171303071,"Block Group 1, Census Tract 1303.07, Forsyth County, Georgia",2509,449,2179,463,330,192
1500000US131171303072,131171303072,"Block Group 2, Census Tract 1303.07, Forsyth County, Georgia",1762,317,1762,317,0,13
1500000US131171304031,131171304031,"Block Group 1, Census Tract 1304.03, Forsyth County, Georgia",783,310,567,201,216,272
1500000US131171304032,131171304032,"Block Group 2, Census Tract 1304.03, Forsyth County, Georgia",1488,451,1244,374,244,236
1500000US131171304033,131171304033,"Block Group 3, Census Tract 1304.03, Forsyth County, Georgia",1136,391,1114,390,22,38
1500000US131171304034,131171304034,"Block Group 4, Census Tract 1304.03, Forsyth County, Georgia",2302,549,1694,415,608,608
1500000US131171304041,131171304041,"Block Group 1, Census Tract 1304.04, Forsyth County, Georgia",2074,409,1931,413,143,155
1500000US131171304042,131171304042,"Block Group 2, Census Tract 1304.04, Forsyth County, Georgia",2565,350,2423,381,142,109
1500000US131171304051,131171304051,"Block Group 1, Census Tract 1304.05, Forsyth County, Georgia",2153,608,2022,540,131,178
1500000US131171304052,131171304052,"Block Group 2, Census Tract 1304.05, Forsyth County, Georgia",1854,447,1786,445,68,78
1500000US131171304061,131171304061,"Block Group 1, Census Tract 1304.06, Forsyth County, Georgia",2165,458,1518,352,647,263
1500000US131171304062,131171304062,"Block Group 2, Census Tract 1304.06, Forsyth County, Georgia",2105,411,2056,403,49,114
1500000US131171304063,131171304063,"Block Group 3, Census Tract 1304.06, Forsyth County, Georgia",1242,348,1151,342,91,99
1500000US131171304081,131171304081,"Block Group 1, Census Tract 1304.08, Forsyth County, Georgia",2500,418,1775,261,725,439
1500000US131171304082,131171304082,"Block Group 2, Census Tract 1304.08, Forsyth County, Georgia",1303,359,892,207,411,321
1500000US131171304091,131171304091,"Block Group 1, Census Tract 1304.09, Forsyth County, Georgia",654,253,534,214,120,171
1500000US131171304092,131171304092,"Block Group 2, Census Tract 1304.09, Forsyth County, Georgia",1810,318,1392,225,418,241
1500000US131171304101,131171304101,"Block Group 1, Census Tract 1304.10, Forsyth County, Georgia",741,190,585,200,156,139
1500000US131171304102,131171304102,"Block Group 2, Census Tract 1304.10, Forsyth County, Georgia",1830,350,1094,255,736,354
1500000US131171304103,131171304103,"Block Group 3, Census Tract 1304.10, Forsyth County, Georgia",1664,358,1565,338,99,102
1500000US131171305031,131171305031,"Block Group 1, Census Tract 1305.03, Forsyth County, Georgia",1604,228,1604,228,0,13
1500000US131171305032,131171305032,"Block Group 2, Census Tract 1305.03, Forsyth County, Georgia",1113,244,1100,242,13,21
1500000US131171305041,131171305041,"Block Group 1, Census Tract 1305.04, Forsyth County, Georgia",1985,406,1746,452,239,226
1500000US131171305042,131171305042,"Block Group 2, Census Tract 1305.04, Forsyth County, Georgia",1755,392,1739,392,16,26
1500000US131171305051,131171305051,"Block Group 1, Census Tract 1305.05, Forsyth County, Georgia",1169,296,1097,268,72,104
1500000US131171305052,131171305052,"Block Group 2, Census Tract 1305.05, Forsyth County, Georgia",1469,248,1450,255,19,34
1500000US131171305061,131171305061,"Block Group 1, Census Tract 1305.06, Forsyth County, Georgia",1092,298,1014,296,78,116
1500000US131171305062,131171305062,"Block Group 2, Census Tract 1305.06, Forsyth County, Georgia",2380,293,2249,311,131,139
1500000US131171305071,131171305071,"Block Group 1, Census Tract 1305.07, Forsyth County, Georgia",873,220,820,209,53,90
1500000US131171305072,131171305072,"Block Group 2, Census Tract 1305.07, Forsyth County, Georgia",1442,409,1406,406,36,49
1500000US131171305081,131171305081,"Block Group 1, Census Tract 1305.08, Forsyth County, Georgia",2543,347,2365,320,178,140
1500000US131171305082,131171305082,"Block Group 2, Census Tract 1305.08, Forsyth County, Georgia",2687,413,2520,391,167,152
1500000US131171305091,131171305091,"Block Group 1, Census Tract 1305.09, Forsyth County, Georgia",1944,351,1575,290,369,186
1500000US131171305092,131171305092,"Block Group 2, Census Tract 1305.09, Forsyth County, Georgia",1442,359,1117,195,325,295
1500000US131171305101,131171305101,"Block Group 1, Census Tract 1305.10, Forsyth County, Georgia",2029,434,1797,376,232,203
1500000US131171305102,131171305102,"Block Group 2, Census Tract 1305.10, Forsyth County, Georgia",2332,465,2332,465,0,13
1500000US131171305103,131171305103,"Block Group 3, Census Tract 1305.10, Forsyth County, Georgia",2131,408,1744,338,387,236
1500000US131171306011,131171306011,"Block Group 1, Census Tract 1306.01, Forsyth County, Georgia",2605,606,2078,502,527,330
1500000US131171306012,131171306012,"Block Group 2, Census Tract 1306.01, Forsyth County, Georgia",762,346,684,331,78,117
1500000US131171306013,131171306013,"Block Group 3, Census Tract 1306.01, Forsyth County, Georgia",1379,377,1308,374,71,64
1500000US131171306021,131171306021,"Block Group 1, Census Tract 1306.02, Forsyth County, Georgia",2721,695,1484,392,1237,640
1500000US131171306022,131171306022,"Block Group 2, Census Tract 1306.02, Forsyth County, Georgia",2761,465,2246,292,515,378
1500000US131171306031,131171306031,"Block Group 1, Census Tract 1306.03, Forsyth County, Georgia",2890,418,2557,441,333,255
1500000US131171306032,131171306032,"Block Group 2, Census Tract 1306.03, Forsyth County, Georgia",1312,414,1028,290,284,296
1500000US131171306033,131171306033,"Block Group 3, Census Tract 1306.03, Forsyth County, Georgia",842,292,821,295,21,24
1500000US131171306041,131171306041,"Block Group 1, Census Tract 1306.04, Forsyth County, Georgia",2572,464,2446,452,126,155
1500000US131171306042,131171306042,"Block Group 2, Census Tract 1306.04, Forsyth County, Georgia",981,256,973,252,8,14
1500000US131171306043,131171306043,"Block Group 3, Census Tract 1306.04, Forsyth County, Georgia",1584,354,1352,326,232,254
1500000US131171306051,131171306051,"Block Group 1, Census Tract 1306.05, Forsyth County, Georgia",1326,336,1238,327,88,114
1500000US131171306052,131171306052,"Block Group 2, Census Tract 1306.05, Forsyth County, Georgia",2601,340,2491,339,110,91
1500000US131171306061,131171306061,"Block Group 1, Census Tract 1306.06, Forsyth County, Georgia",1790,298,1686,300,104,100
1500000US131171306062,131171306062,"Block Group 2, Census Tract 1306.06, Forsyth County, Georgia",2701,426,2552,473,149,120
1500000US131171306071,131171306071,"Block Group 1, Census Tract 1306.07, Forsyth County, Georgia",2210,321,2162,322,48,73
1500000US131171306072,131171306072,"Block Group 2, Census Tract 1306.07, Forsyth County, Georgia",662,154,620,146,42,53
1500000US131171306073,131171306073,"Block Group 3, Census Tract 1306.07, Forsyth County, Georgia",2694,418,2694,418,0,13
1500000US131171306081,131171306081,"Block Group 1, Census Tract 1306.08, Forsyth County, Georgia",2885,649,2785,635,100,143
1500000US131171306082,131171306082,"Block Group 2, Census Tract 1306.08, Forsyth County, Georgia",1881,384,1863,381,18,29
1500000US131171306083,131171306083,"Block Group 3, Census Tract 1306.08, Forsyth County, Georgia",813,275,772,283,41,55
1500000US131171306091,131171306091,"Block Group 1, Census Tract 1306.09, Forsyth County, Georgia",2954,443,2841,447,113,102
1500000US131171306092,131171306092,"Block Group 2, Census Tract 1306.09, Forsyth County, Georgia",1170,276,1102,275,68,106
1500000US131171306093,131171306093,"Block Group 3, Census Tract 1306.09, Forsyth County, Georgia",1274,402,1022,268,252,288
1500000US131171306101,131171306101,"Block Group 1, Census Tract 1306.10, Forsyth County, Georgia",1417,252,1384,248,33,55
1500000US131171306102,131171306102,"Block Group 2, Census Tract 1306.10, Forsyth County, Georgia",1801,401,1497,313,304,341
1500000US131171306103,131171306103,"Block Group 3, Census Tract 1306.10, Forsyth County, Georgia",1167,253,1131,251,36,52
1500000US131171306111,131171306111,"Block Group 1, Census Tract 1306.11, Forsyth County, Georgia",1334,377,1321,376,13,22
1500000US131171306112,131171306112,"Block Group 2, Census Tract 1306.11, Forsyth County, Georgia",2667,421,2531,421,136,122
1500000US131171306121,131171306121,"Block Group 1, Census Tract 1306.12, Forsyth County, Georgia",2065,460,1998,448,67,75
1500000US131171306122,131171306122,"Block Group 2, Census Tract 1306.12, Forsyth County, Georgia",845,246,845,246,0,13
1500000US131171306123,131171306123,"Block Group 3, Census Tract 1306.12, Forsyth County, Georgia",3666,455,3565,454,101,80
1500000US131171306131,131171306131,"Block Group 1, Census Tract 1306.13, Forsyth County, Georgia",1442,282,1346,263,96,100
1500000US131171306132,131171306132,"Block Group 2, Census Tract 1306.13, Forsyth County, Georgia",1670,306,1640,306,30,30
